review_id,review_title,review_comment,review_star_rating,reviewed_product_asin,review_year,review_country
RHSE5ZNUK737W,Doesn't hold a charge,"The acoustics are laudable. It is balanced and the details are lovely. Unfortunate the device is marred by being too clever for its own good. Understandably the airpods have provided the premium brands to catch up to at least a suite of features that is necessary for a given price point. I'm speaking specifically about the proximity sensor where the earbud leaves the ear or approaches and it switches itself on our suspends is function. This proved to be it's downfall for me anyway, I don't like to leave a battery charge midway or one that doesn't require a full charge to be placed in the battery case. But the proximity sensor switches itself on when toggled or moved about in any way. It's exacerbated as are no physical buttons and it's extremely frustrating because the battery leaks heavily when automatically connects. I had a full charge then separated the case from the buds and left it on a pouch. 2 days later the battery was down 80% and I didn't use it just was traveling in my bag. For battery conservationist like me especially for premium priced products. You want to prolong the life and one of the details you want to preserve is undoubtedly the battery life span. I have had the same nasty issue with Sony Wf-1000xm4. There is no way to disable the sensor. I returned them and have gone back to my anker. They don't have the acoustics engineering which I loved in sennheiser or sony but conserving battery should not be neglected by manufacturers and instead promoted as a means to conserve economically and any ethical way for the environment.",3,B085LVV8R7,2024,Singapore
R3TIHIQRSGQ7BG,Clear sound,"Good quality, but big in size!",5,B085LVV8R7,2023,Singapore
R3133JDT3PGJ9P,Defective from box,"Bought this half year ago.  Gave to my daughter yesterday.  Right ear bud was not working right from opening the box, no flashing red or blue light. Product warranty still valid i suppose but did not expect Sennheiser product to fail like this.",1,B085LVV8R7,2022,Singapore
R2BUNU4GZJBHL,An amazing pair of ear buds,"They sound awesome. Had these for about a week and knock the spots of my Apple pros. I didn’t think that ear buds would beat over the ear headphones but these do. Believe the hype.

The app is a must have. Unlike Apple, you can adjust the tone to your liking.",5,B085LVV8R7,2022,Singapore
R2LKK5WB7V4WJO,good sound,They sound nice. However I had them with the repair shop twice. Once after I got them (after two weeks) and later again. I take good care of my stuff but now after 2years and 4 months the left earbud stopped working probably due to  a loose contact. Buy cheap buy twice…but not in this case.,2,B085LVV8R7,2022,Singapore
R3DX1VX57SMSVH,The best earbuds,"If you have the previous WIRELESS MOMENTUM 1, you can't find much sound quality improvement. So far this is the best earbuds compared to other brands. The WM2 has a new noise cancelling feature which helps filtering outside noise significantly.",5,B085LVV8R7,2022,Singapore
R9GMKM41Z78X7,Simply stunning quality and excellent noise canceling,Good design and excellent sound quality,5,B085LVV8R7,2021,Singapore
RLSH45W17SE2P,"Prompt delivery, great product.",The sound and fit are grear.,5,B085LVV8R7,2021,Singapore
RQA2WBK19UXIA,Great sound.,"Received item really fast. Thanks! The sound is crystal clear, but base could be better. Nonetheless still very satisfied with the purchase.",5,B085LVV8R7,2021,Singapore
RLZAU1WPWY73J,Product failed,Buy at your own risk for this product failed within 6 months.,1,B083W7PVWZ,2024,Singapore
R1Y3F1REELU7E7,Cheap and good,"Bought this during a sale. Work as intended, good battery life.",5,B083W7PVWZ,2023,Singapore
RFX65BJ7HYNOE,Good audio quality and best price on Amazon,"Nice look n feel, good audio quality and best price on Amazon.",5,B083W7PVWZ,2022,Singapore
R9NRY737FKC6P,Lightweight,Very light weight & lithium battery rechargeable. The entire assembly is link from earpieces to control/battery makes it less likely to lose the earplugs from accidental dropping them.,5,B083W7PVWZ,2022,Singapore
R2LJ88TCIFKPE0,Good sound at this price point,Use this earbuds during exercise. It is comfortable & signal is stable. Hence decent sound is assured.,5,B083W7PVWZ,2022,Singapore
R3NDWVG5TMJ0MM,Crappiest thing I bought on Amazon,"I bought two of this based on Sennheiser's reputation. However, it is tacky, flimsy and no better than the disposable ear phones you get in flight or those you pick up for 3$ in a reject shop. Yes, it was hugely discounted from SGD149.00. But it is a travesty for Sennheiser to peddle such sub quality product. The sound is tinny and the ear buds fit poorly. Honestly I am disgusted and very very disappointed with Sennheiser. I only realised how cheap it was after I wrapped up one and sent it for a donation to an orphanage. I wish I could retrieve it. I feel really bad for the teen who is going to receive such a crappy gift.",1,B083W7PVWZ,2022,Singapore
R1F3EXWFPEQTGQ,Disappointed with build material,Disappointed with the build materials. Cheap plastics all around including the cables. For this price you'd expect something better. No complains with the audio quality.,2,B083W7PVWZ,2022,Singapore
R3QQDHESW7JJSX,very bad when there is a lot of background noise,"build quality is good and audio is good when there is no background noise. when you are on a bus, on the metro or walking along a road with decent traffic, the other party will not be able to hear you. they could only hear the background noise. i had to disconnect the device and talk directly on my mobile phone whenever there is background noise, as the noise cancellation on my phone is so much better. this is my worst purchase for a bluetooth device.",1,B083W7PVWZ,2022,Singapore
R1MDIYGESR8YXX,total garbage,"this is the worst headphone, worst sound quality, worst durability, battery empty after 2 hours, the wires are so thin the left ear not working, I don't think this was cost them more than $20, really bad purchase
avoid at any cost",1,B083W7PVWZ,2024,Canada
R2VRRX3SCWZND8,Not quite noise cancelling and not quite perfect fit,"Decent earphones
Can still hear the crap gym music in the distance despite full volume
Have to constantly adjust to keep in ears
Doesn’t have any form of clothing clip to secure lead - this would help the constant adjustments - had to buy some clip to try rectify.
Nice they include wired version though
Probably worth £50-60 range not the £120 selling for",3,B09GJN7THX,2024,the United Kingdom
R74ZR3IEPJK1E,I am returning this item,I bought Sennheiser IE 100 PRO Wireless Dynamic In-Ear Monitoring Headphones for use with my iPhone. It appears that the impedance for these headphone is inappropriate for an iPhone because when the volume is turned up to max the sound volume in my ear is less than half that produced by  Apple Airpods.,3,B09GJN7THX,2024,the United Kingdom
